ensembl_gene_id,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000063954,0.06651346216516912,0.013892860112638237,-0.09388670903024636,0.013480386752439281,-1.2643303179213556,-1.2643303179213556,1.8085094711276786,0.720151164715033
ENSMUSG00000069188,-0.18227639474129917,-0.18227639474129917,0.5468291842238973,-0.18227639474129917,-0.7416930964040636,-0.7416930964040636,-0.7416930964040636,2.2250792892121902
ENSMUSG00000009293,0.002055709078082526,0.005800520287835666,-0.013525059855121637,0.005668830489202331,-2.0726122389280746,0.9190554463551219,1.3494413311637479,-0.19588453859079621
ENSMUSG00000100131,-0.1646552719033685,-0.10440800722556651,0.16545098851455708,0.10361229061437793,-1.3148393831954641,1.3806712094176514,-1.3148393831954641,1.249007556973277
ENSMUSG00000017778,-0.00457453803064682,0.011032833759697642,-0.0019169565064110774,-0.004541339222637503,0.17979388918670056,-2.1967049528657006,0.7760448610777072,1.240866202601294
ENSMUSG00000043801,0.03659797300638054,0.005819090477465844,-0.10318309143905317,0.06076602795520736,1.5615469027568132,-1.3092962501433374,-1.3092962501433374,1.0570455975298612
ENSMUSG00000074800,-0.0016777260222669225,-0.10890404033938349,-0.1245721152867376,0.23515388164838844,-0.7592387379952718,-0.7592387379952718,-0.7592387379952718,2.277716213985815
ENSMUSG00000070834,-0.057928955816590105,-0.057928955816590105,-0.057928955816590105,0.17378686744977004,-0.7615625840410838,-0.7615625840410838,-0.7615625840410838,2.2846877521232516
ENSMUSG00000082402,-0.02292008607820605,0.06876025823461786,-0.02292008607820605,-0.02292008607820605,-1.3097542281485464,1.566533786562016,1.0529746697350768,-1.3097542281485464
ENSMUSG00000082967,-0.0403926557538348,0.04650837560597687,-0.0403926557538348,0.034276935901693006,1.626268523265721,-1.816364611092972,0.8131709295977478,-0.6230748417704978
ENSMUSG00000118052,-0.04063815069177219,-0.04063815069177219,0.12191445207531665,-0.04063815069177219,-0.7626807156613349,-0.7626807156613349,-0.7626807156613349,2.288042146984005
ENSMUSG00000083166,-0.028787785862993843,0.15622386022957022,-0.2296494748855084,0.10221340051893214,-0.7589235198797069,-0.7589235198797069,-0.7589235198797069,2.2767705596391203
ENSMUSG00000105156,-0.14583509254896967,0.15616050917090848,-0.039901900548521836,0.029576483926584733,0.7373111157339559,1.023430269829056,0.49998012840191153,-2.2607215139649233
ENSMUSG00000081344,-0.12693707444781327,0.08325119078696472,-0.00705771190636989,0.05074359556721843,-0.7623609979626199,-0.7623609979626199,-0.7623609979626199,2.2870829938878594
ENSMUSG00000061669,0.1531235438798644,-0.48432437736802947,0.04051238528339223,0.29068844820477324,2.2342518966953504,-0.7447506322317835,-0.7447506322317835,-0.7447506322317835
ENSMUSG00000026969,0.07440303253622421,0.09077820002213466,-0.09860778901893184,-0.06657344353942696,-0.7622372764713894,-0.7622372764713894,-0.7622372764713894,2.286711829414168
ENSMUSG00000018509,-0.007588717207313155,-0.005392126808991355,0.01113133297373505,0.001849511042570028,-1.1741994414015724,2.0358283337687264,-1.1741994414015724,0.31257054903441894
ENSMUSG00000083863,0.009286707287031454,0.013189816474624578,0.015290683707742147,-0.03776720746939804,-0.7636578432583996,-0.7636578432583996,-0.7636578432583996,2.2909735297751985
ENSMUSG00000094955,0,0,0,0,-0.7637626158259733,-0.7637626158259733,-0.7637626158259733,2.29128784747792
ENSMUSG00000109171,0.03326864935197739,0.05249945306137081,-0.02348894898436191,-0.06227915342898586,-0.7633100386213942,-0.7633100386213942,-0.7633100386213942,2.2899301158641823
ENSMUSG00000028124,0.03902636520133931,-0.03081875814732302,0.01650786372482896,-0.02471547077884525,-2.1734921112511216,1.1920639866953957,0.9208063169299237,0.06062180762580259
ENSMUSG00000096842,0.4517798307102247,-0.4514523674411035,0.45112490417198253,-0.4514523674411035,-0.7179114862608358,-0.7179114862608358,-0.7179114862608358,2.1537344587825067
ENSMUSG00000086691,0.1562923228869651,-0.15195175238164318,-0.15195175238164318,0.14761118187632125,-0.758705310528401,-0.758705310528401,-0.758705310528401,2.2761159315852026
ENSMUSG00000021290,0.006268486398338051,0.010422080803221288,-0.034039724223896034,0.01734915702233784,-2.1973191397316154,0.7286659138606825,0.20481937717210097,1.263833848698833
ENSMUSG00000099471,0.14834034669293322,-0.2002844379391472,-0.06283894194980162,0.11478303319601504,-1.3087373994873963,-1.3087373994873963,1.4952623105036507,1.1222124884711417
ENSMUSG00000058603,0.01516274240497643,-0.0025482661561230116,-0.00530169056683432,-0.007312785682016798,1.6789277351185254,-1.2946351210211136,-1.2946351210211136,0.9103425069237031
ENSMUSG00000061787,0.003929338897455779,-0.005766491371933279,0.0017919553250942226,4.5197149383853426e-5,0.6295373980195366,-2.286324008625412,0.8724520743664745,0.7843345362393989
ENSMUSG00000103933,-0.1392248909485342,0.18229749372735643,-0.1392248909485342,0.09615228816971194,-0.7593174139065728,-0.7593174139065728,-0.7593174139065728,2.277952241719719
ENSMUSG00000105143,0,0,0,0,-0.7637626158259734,-0.7637626158259734,-0.7637626158259734,2.2912878474779204
ENSMUSG00000053038,0.06486805797301698,-0.009822133096953116,-0.05459773231773998,-4.481925583230077e-4,0.9335121569785784,-2.190324463065138,1.1451071112443152,0.11170519484224468
ENSMUSG00000073640,-0.011085586057811821,-0.002032720052515385,-0.0055867848772770635,0.01870509098760369,1.3720909070661664,-1.3223601619083318,-1.3223601619083318,1.2726294167504966
ENSMUSG00000085791,7.261160436667826e-17,7.261160436667826e-17,7.261160436667826e-17,7.261160436667826e-17,1.841618959763704,-1.2565133053837012,-1.2565133053837012,0.671407651003698
ENSMUSG00000018585,0.01316661896310004,-0.007593642865352285,-0.0018013976598891751,-0.0037715784378585795,-2.2629983943346605,0.45495952735812123,0.7678222779533734,1.0402165890231654
ENSMUSG00000096490,0,0,0,0,1.4441361217968252,-1.3199583081677826,1.1957804945387398,-1.3199583081677826
ENSMUSG00000083287,-0.248045744694284,-0.248045744694284,0.744137234082852,-0.248045744694284,-0.937835026516008,-0.937835026516008,2.1090612118934464,-0.233391158861431
ENSMUSG00000027907,0.08775787585388647,0.027161542060952896,-0.09090686710825767,-0.024012550806583443,0.9972061813254577,-1.303383229787481,-1.303383229787481,1.6095602782495022
ENSMUSG00000091498,0,0,0,0,-1.234411065866019,1.9070615255663286,-1.234411065866019,0.5617606061657093
